Herb_ID,Herb_cn_name,status,detail_url,reason
HERB004388,婆罗门皂荚,no_fields,https://www.dayi.org.cn/cmedical/302697.html,detail page parsed but no mapped fields found
HERB004389,婆罗洲钩藤,not_found,,no exact cmedical result in search page
HERB004391,铺地蜈蚣,no_fields,https://www.dayi.org.cn/cmedical/302713.html,detail page parsed but no mapped fields found
HERB004386,破布叶,no_fields,https://www.dayi.org.cn/cmedical/302702.html,detail page parsed but no mapped fields found
HERB004394,普尔迪罗汉松,not_found,,no exact cmedical result in search page
HERB004393,普洱茶,no_fields,https://www.dayi.org.cn/cmedical/302735.html,detail page parsed but no mapped fields found
HERB004396,匍匐筋骨草,not_found,,no exact cmedical result in search page
HERB004397,匍匐茎兔耳草,not_found,,no exact cmedical result in search page
HERB004395,扑尔敏,not_found,,no exact cmedical result in search page
HERB004400,普格乌头,not_found,,no exact cmedical result in search page
HERB004399,匍匐十大功劳,not_found,,no exact cmedical result in search page
HERB004398,匍匐枪刀药,not_found,,no exact cmedical result in search page
HERB004402,蒲黄,no_fields,https://www.dayi.org.cn/cmedical/302725.html,detail page parsed but no mapped fields found
HERB004401,蒲公英,no_fields,https://www.dayi.org.cn/cmedical/302723.html,detail page parsed but no mapped fields found
HERB004409,葡萄糖,not_found,,no exact cmedical result in search page
HERB004410,葡萄藤叶,not_found,,no exact cmedical result in search page
HERB004403,蒲黄炭,no_fields,https://www.dayi.org.cn/cmedical/1156076.html,detail page parsed but no mapped fields found
HERB004411,葡萄叶木槿,not_found,,no exact cmedical result in search page
HERB004406,葡萄,no_fields,https://www.dayi.org.cn/cmedical/1115067.html,detail page parsed but no mapped fields found
HERB004412,葡萄柚,not_found,,no exact cmedical result in search page
HERB004407,葡萄,no_fields,https://www.dayi.org.cn/cmedical/1115067.html,detail page parsed but no mapped fields found
HERB004416,普通苍耳?,not_found,,no exact cmedical result in search page
HERB004413,葡萄柚大红菊杂交种,not_found,,no exact cmedical result in search page
HERB004417,普通鹿蹄草,not_found,,no exact cmedical result in search page
HERB004418,普通豚草,not_found,,no exact cmedical result in search page
HERB004419,普通悬钩子,not_found,,no exact cmedical result in search page
HERB004414,菩提树花,no_fields,https://www.dayi.org.cn/cmedical/302717.html,detail page parsed but no mapped fields found
HERB004420,普通远志,not_found,,no exact cmedical result in search page
HERB004422,浦叶山悠子,not_found,,no exact cmedical result in search page
HERB004421,普通獐牙菜,not_found,,no exact cmedical result in search page
HERB004423,欧洲葡萄,not_found,,no exact cmedical result in search page
HERB004425,祁白芷,not_found,,no exact cmedical result in search page
HERB004424,蒲桃,no_fields,https://www.dayi.org.cn/cmedical/1116710.html,detail page parsed but no mapped fields found
HERB004427,齐墩果,no_fields,https://www.dayi.org.cn/cmedical/302762.html,detail page parsed but no mapped fields found
HERB004428,齐墩果酸,not_found,,no exact cmedical result in search page
HERB004431,七国千里香,not_found,,no exact cmedical result in search page
HERB004430,七国九里香?,not_found,,no exact cmedical result in search page
HERB004426,蛴螬,no_fields,https://www.dayi.org.cn/cmedical/302772.html,detail page parsed but no mapped fields found
HERB004429,漆姑草,no_fields,https://www.dayi.org.cn/cmedical/302756.html,detail page parsed but no mapped fields found
HERB004434,麒麟竭,not_found,,no exact cmedical result in search page
HERB004435,畦畔莎草,not_found,,no exact cmedical result in search page
HERB004438,七叶黄皮,not_found,,no exact cmedical result in search page
HERB004433,麒麟菜,no_fields,https://www.dayi.org.cn/cmedical/302775.html,detail page parsed but no mapped fields found
HERB004440,槭叶盘果菊,not_found,,no exact cmedical result in search page
HERB004441,七叶树,not_found,,no exact cmedical result in search page
HERB004443,奇异葡萄风信子,not_found,,no exact cmedical result in search page
HERB004439,七叶莲,no_fields,https://www.dayi.org.cn/cmedical/302746.html,detail page parsed but no mapped fields found
HERB004444,祁州一枝蒿,no_fields,https://www.dayi.org.cn/cmedical/1115083.html,detail page parsed but no mapped fields found
HERB004445,杞子,not_found,,no exact cmedical result in search page
HERB004447,茜草根,no_fields,https://www.dayi.org.cn/cmedical/1115071.html,detail page parsed but no mapped fields found
HERB004446,茜草,no_fields,https://www.dayi.org.cn/cmedical/1115082.html,detail page parsed but no mapped fields found
HERB004452,头花千金藤,not_found,,no exact cmedical result in search page
HERB004449,千层塔,no_fields,https://www.dayi.org.cn/cmedical/302781.html,detail page parsed but no mapped fields found
HERB004450,铅丹,no_fields,https://www.dayi.org.cn/cmedical/302800.html,detail page parsed but no mapped fields found
HERB004448,茜草藤,no_fields,https://www.dayi.org.cn/cmedical/302811.html,detail page parsed but no mapped fields found
HERB004454,浅灰钩藤,not_found,,no exact cmedical result in search page
HERB004455,浅灰毛冠菊,not_found,,no exact cmedical result in search page
HERB004451,铅粉,no_fields,https://www.dayi.org.cn/cmedical/1117782.html,detail page parsed but no mapped fields found
HERB004453,前胡,no_fields,https://www.dayi.org.cn/cmedical/302804.html,detail page parsed but no mapped fields found
HERB004456,千解草,no_fields,https://www.dayi.org.cn/cmedical/302783.html,detail page parsed but no mapped fields found
HERB004457,千斤拔,no_fields,https://www.dayi.org.cn/cmedical/1115084.html,detail page parsed but no mapped fields found
HERB004460,千金子,not_found,,no exact cmedical result in search page
HERB004458,千金花,no_fields,https://www.dayi.org.cn/cmedical/302784.html,detail page parsed but no mapped fields found
HERB004463,浅裂鳞毛蕨,not_found,,no exact cmedical result in search page
HERB004459,千金藤,no_fields,https://www.dayi.org.cn/cmedical/302785.html,detail page parsed but no mapped fields found
HERB004464,黔岭淫羊藿,not_found,,no exact cmedical result in search page
HERB004461,千金子霜,no_fields,https://www.dayi.org.cn/cmedical/1155683.html,detail page parsed but no mapped fields found
HERB004462,千里光,no_fields,https://www.dayi.org.cn/cmedical/302786.html,detail page parsed but no mapped fields found
HERB004467,千年不烂心,no_fields,https://www.dayi.org.cn/cmedical/302790.html,detail page parsed but no mapped fields found
HERB004470,千屈菜,no_fields,https://www.dayi.org.cn/cmedical/302794.html,detail page parsed but no mapped fields found
HERB004468,千年健,no_fields,https://www.dayi.org.cn/cmedical/302792.html,detail page parsed but no mapped fields found
HERB004471,千日红,no_fields,https://www.dayi.org.cn/cmedical/302795.html,detail page parsed but no mapped fields found
HERB004472,芡实,no_fields,https://www.dayi.org.cn/cmedical/302807.html,detail page parsed but no mapped fields found
HERB004475,芡实叶,no_fields,https://www.dayi.org.cn/cmedical/302810.html,detail page parsed but no mapped fields found
HERB004474,芡实茎,no_fields,https://www.dayi.org.cn/cmedical/302809.html,detail page parsed but no mapped fields found
HERB004479,羌活,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/302812.html,matched page but target columns already had values
HERB004473,芡实根,no_fields,https://www.dayi.org.cn/cmedical/302808.html,detail page parsed but no mapped fields found
HERB004483,鞘柄菝葜,not_found,,no exact cmedical result in search page
HERB004480,蜣螂,no_fields,https://www.dayi.org.cn/cmedical/302818.html,detail page parsed but no mapped fields found
HERB004489,荞麦秸,not_found,,no exact cmedical result in search page
HERB004484,巧茶,not_found,,no exact cmedical result in search page
HERB004481,蔷薇根,no_fields,https://www.dayi.org.cn/cmedical/302823.html,detail page parsed but no mapped fields found
HERB004488,荞麦,no_fields,https://www.dayi.org.cn/cmedical/1115072.html,detail page parsed but no mapped fields found
HERB004492,乔木芍药,not_found,,no exact cmedical result in search page
HERB004493,乔木状黄牛木,not_found,,no exact cmedical result in search page
HERB004491,乔木胡椒,not_found,,no exact cmedical result in search page
HERB004490,乔木刺桐,no_fields,https://www.dayi.org.cn/cmedical/302827.html,detail page parsed but no mapped fields found
HERB004500,茄根,not_found,,no exact cmedical result in search page
HERB004498,荞头,not_found,,no exact cmedical result in search page
HERB004497,鞘石豆兰,not_found,,no exact cmedical result in search page
HERB004496,乔木紫珠,no_fields,https://www.dayi.org.cn/cmedical/302829.html,detail page parsed but no mapped fields found
HERB004499,茄蒂,not_found,,no exact cmedical result in search page
HERB004501,茄花,not_found,,no exact cmedical result in search page
HERB004503,茄子,not_found,,no exact cmedical result in search page
HERB004502,茄叶,not_found,,no exact cmedical result in search page
HERB004505,秦蒿,not_found,,no exact cmedical result in search page
HERB004504,芹菜,not_found,,no exact cmedical result in search page
HERB004510,秦岭翠雀花,not_found,,no exact cmedical result in search page
HERB004512,秦岭珠子参,not_found,,no exact cmedical result in search page
HERB004508,秦艽花,not_found,,no exact cmedical result in search page
HERB004507,秦艽,no_fields,https://www.dayi.org.cn/cmedical/302835.html,detail page parsed but no mapped fields found
HERB004509,秦岭白蜡树,not_found,,no exact cmedical result in search page
HERB004517,轻粉,not_found,,no exact cmedical result in search page
HERB004516,青黛,no_fields,https://www.dayi.org.cn/cmedical/302841.html,detail page parsed but no mapped fields found
HERB004518,青风藤,no_fields,https://www.dayi.org.cn/cmedical/302842.html,detail page parsed but no mapped fields found
HERB004513,秦皮,no_fields,https://www.dayi.org.cn/cmedical/302837.html,detail page parsed but no mapped fields found
HERB004519,青果,no_fields,https://www.dayi.org.cn/cmedical/302846.html,detail page parsed but no mapped fields found
HERB004520,青蒿,no_fields,https://www.dayi.org.cn/cmedical/1008545.html,detail page parsed but no mapped fields found
HERB004523,青椒,not_found,,no exact cmedical result in search page
HERB004526,青龙齿,not_found,,no exact cmedical result in search page
HERB004521,青蒿根,no_fields,https://www.dayi.org.cn/cmedical/302851.html,detail page parsed but no mapped fields found
HERB004522,青蒿子,no_fields,https://www.dayi.org.cn/cmedical/302853.html,detail page parsed but no mapped fields found
HERB004525,清凉百合,not_found,,no exact cmedical result in search page
HERB004524,青金石,no_fields,https://www.dayi.org.cn/cmedical/1155771.html,detail page parsed but no mapped fields found
HERB004527,苘麻子,no_fields,https://www.dayi.org.cn/cmedical/302917.html,detail page parsed but no mapped fields found
HERB004530,清明花,not_found,,no exact cmedical result in search page
HERB004531,青木香,not_found,,no exact cmedical result in search page
HERB004529,青礞石,no_fields,https://www.dayi.org.cn/cmedical/1155820.html,detail page parsed but no mapped fields found
HERB004528,青梅,no_fields,https://www.dayi.org.cn/cmedical/1156241.html,detail page parsed but no mapped fields found
HERB004533,青牛胆,not_found,,no exact cmedical result in search page
HERB004532,青娘子,no_fields,https://www.dayi.org.cn/cmedical/302871.html,detail page parsed but no mapped fields found
HERB004535,青钱柳,no_fields,https://www.dayi.org.cn/cmedical/302874.html,detail page parsed but no mapped fields found
HERB004536,青蛇藤,no_fields,https://www.dayi.org.cn/cmedical/1117277.html,detail page parsed but no mapped fields found
HERB004534,青皮,no_fields,https://www.dayi.org.cn/cmedical/302872.html,detail page parsed but no mapped fields found
HERB004538,青藤香,not_found,,no exact cmedical result in search page
HERB004537,青蒜,no_fields,https://www.dayi.org.cn/cmedical/1115075.html,detail page parsed but no mapped fields found
HERB004541,青蛙蛋,not_found,,no exact cmedical result in search page
HERB004540,青蛙,no_fields,https://www.dayi.org.cn/cmedical/302885.html,detail page parsed but no mapped fields found
HERB004542,清香木姜子,not_found,,no exact cmedical result in search page
HERB004539,青天葵,no_fields,https://www.dayi.org.cn/cmedical/1115144.html,detail page parsed but no mapped fields found
HERB004547,青子牵牛,not_found,,no exact cmedical result in search page
